id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
54008,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag,images\54008.jpg,True
35803,Women,Footwear,Shoes,Heels,Tan,Summer,2012.0,Casual,Enroute Women Tan Flats,images\35803.jpg,True
49585,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels,images\49585.jpg,True
8490,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Forever New Women White Lace  Top,images\8490.jpg,True
40408,Women,Apparel,Topwear,Tops,Brown,Summer,2012.0,Casual,Tonga Women Brown & Beige Top,images\40408.jpg,True
2737,Girls,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Disney Kids Girl's Red Kidswear,images\2737.jpg,True
11437,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Purple Tops,images\11437.jpg,True
53682,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Kiara Women Beige Handbag,images\53682.jpg,True
15097,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurtas,images\15097.jpg,True
14377,Women,Footwear,Shoes,Heels,Copper,Winter,2015.0,Casual,Catwalk Women Casual Copper Flats,images\14377.jpg,True
44407,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Force 10 Men White Sports Shoes,images\44407.jpg,True
34770,Women,Accessories,Bags,Handbags,Brown,Summer,2015.0,Casual,Be For Bag Women Zoli Brown Bag,images\34770.jpg,True
50235,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Stoln Women Black Sunglasses,images\50235.jpg,True
12080,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,W Women Printed Yellow Kurtas,images\12080.jpg,True
54695,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Kurta,images\54695.jpg,True
43622,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Top,images\43622.jpg,True
33131,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,images\33131.jpg,True
52106,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Myntra Women Grey Printed Kurta,images\52106.jpg,True
7413,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,W Women Short Sleeve Pink Kurta,images\7413.jpg,True
27703,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Grey Handbag,images\27703.jpg,True
16878,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Unisex Casual Black Sunglasses,images\16878.jpg,True
22043,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Printed Brown Kurta,images\22043.jpg,True
2353,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2010.0,Sports,Reebok Men Frisky Attraction Grey Shoe,images\2353.jpg,True
8669,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Green Sunglasses,images\8669.jpg,True
41723,Women,Footwear,Shoes,Heels,Navy Blue,Winter,2012.0,Casual,Catwalk Women Navy Blue Heels,images\41723.jpg,True
25266,Women,Accessories,Bags,Handbags,Beige,Winter,2012.0,Casual,Lino Perros Women Beige and Black Handbag,images\25266.jpg,True
4898,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Levis Kids Girl's Desiree Green Teens Kidswear,images\4898.jpg,True
44251,Women,Accessories,Bags,Handbags,Brown,Summer,2010.0,Casual,Hidekraft Women Brown Handbag,images\44251.jpg,True
45979,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Tokyo Talkies Women Peach Printed Top,images\45979.jpg,True
40437,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,La-Emotio Women Brown Kurta,images\40437.jpg,True
47612,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Portia Women Black Wedges,images\47612.jpg,True
43080,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Sports,Nike Womens Moss Green Top,images\43080.jpg,True
30572,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Aviator Black Sunglasses,images\30572.jpg,True
32225,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Red Striped Kurta,images\32225.jpg,True
25292,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Small Olive Handbag,images\25292.jpg,True
40605,Women,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Span Women Teal Kurta,images\40605.jpg,True
45377,Women,Footwear,Shoes,Heels,Red,Summer,2016.0,Casual,Cobblerz Women Red Sandals,images\45377.jpg,True
42536,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Mother Earth Women Multi Coloured Kurta,images\42536.jpg,True
10511,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Flying Machine Women RN Black Tshirts,images\10511.jpg,True
53676,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Kiara Women Black Handbag,images\53676.jpg,True
24516,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Kurta,images\24516.jpg,True
14383,Women,Footwear,Shoes,Heels,Copper,Winter,2015.0,Casual,Catwalk Women Casual Copper Flats,images\14383.jpg,True
9925,Women,Accessories,Bags,Handbags,Purple,Fall,2011.0,Casual,Puma Women Avenue Shopper Purple Bag,images\9925.jpg,True
12074,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,images\12074.jpg,True
9119,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Axis Black Sports Shoes,images\9119.jpg,True
5774,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Jealous 21 Women's White Sleeveless Graphic Top,images\5774.jpg,True
10783,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,New Balance M364 Men Others Xtraining White Sports Shoes,images\10783.jpg,True
25464,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Downshifter Black Sports Shoes,images\25464.jpg,True
20324,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,Mother Earth Women Printed White Kurta,images\20324.jpg,True
4494,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Lotto Men's Fuerzapura Red Black Shoe,images\4494.jpg,True
8259,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Blue Printed Tote Bag,images\8259.jpg,True
27101,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Aneri Women Madhuri Yellow Kurta,images\27101.jpg,True
25232,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Blue & Black Handbag,images\25232.jpg,True
41777,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Remanika Women Pink Top,images\41777.jpg,True
22017,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,images\22017.jpg,True
13562,Women,Footwear,Shoes,Heels,Purple,Spring,2013.0,Casual,Carlton London Women Casual Purple Flats,images\13562.jpg,True
19058,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Aurelia Women Solid Rust Kurta,images\19058.jpg,True
6595,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Spykar Women's Black Top,images\6595.jpg,True
19864,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Carlton Navy Blue  Running Sports Shoe,images\19864.jpg,True
36417,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Women Alliance Black Sports Shoes,images\36417.jpg,True
33165,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,images\33165.jpg,True
45323,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Teal Blue & Brown Wedges,images\45323.jpg,True
32271,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Printed Green Kurta,images\32271.jpg,True
40651,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Span Women Olive Green Kurta,images\40651.jpg,True
3221,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men's Kuris White Grey Shoe,images\3221.jpg,True
17136,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Flower Black Handbag,images\17136.jpg,True
6561,Unisex,Accessories,Bags,Handbags,Purple,Summer,2011.0,Casual,Nike Unisex Graphic Play Purple Handbag,images\6561.jpg,True
35266,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Kylie Navy Blue Top,images\35266.jpg,True
51723,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Men Brown Sunglasses AS232-C3,images\51723.jpg,True
42750,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Heels,images\42750.jpg,True
5780,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women. Graphic Purple Top,images\5780.jpg,True
53410,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue & Green Printed Kurta,images\53410.jpg,True
21030,Women,Footwear,Shoes,Heels,Red,Fall,2012.0,Casual,Clarks Women Balti Zing Red Heels,images\21030.jpg,True
37969,Women,Footwear,Shoes,Heels,Taupe,Fall,2012.0,Casual,Clarks Women Taupe Heels,images\37969.jpg,True
24542,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Printed Top,images\24542.jpg,True
40007,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Park Avenue Men Brown Frame Sunglasses,images\40007.jpg,True
59916,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Diva Women Brown Kurta,images\59916.jpg,True
11497,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Lifestyle Pink Flats,images\11497.jpg,True
42562,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Mother Earth Women Olive Top,images\42562.jpg,True
54407,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,images\54407.jpg,True
35430,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Advent Blue Sports Shoes,images\35430.jpg,True
47010,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Shree Women Green Kurta,images\47010.jpg,True
36428,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Spinn Men Brash White Shoes,images\36428.jpg,True
33966,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top,images\33966.jpg,True
39460,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurta,images\39460.jpg,True
19067,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Block Print Green Kurta,images\19067.jpg,True
28720,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Printed Kurta,images\28720.jpg,True
11804,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Red Kurtas,images\11804.jpg,True
11038,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,Jealous 21 Women Check Brown Tops,images\11038.jpg,True
39652,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoe,images\39652.jpg,True
28176,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,images\28176.jpg,True
5579,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men's Coleman Black Shoe,images\5579.jpg,True
39236,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Femella Women Pink Layered Frilly Chiffon Top,images\39236.jpg,True
57847,Unisex,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Lino Perros Unisex Black Sling Bag,images\57847.jpg,True
56995,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,HM Women Purple Wedges,images\56995.jpg,True
24589,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,images\24589.jpg,True
17599,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Cat Men Classic Steal Sunglasses,images\17599.jpg,True
28344,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Sunglasses,images\28344.jpg,True
13905,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Lunarswift Grey Sports Shoes,images\13905.jpg,True
18717,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Arrow Woman Victoria Black Top,images\18717.jpg,True
9340,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women blink blink Black Tops,images\9340.jpg,True
6308,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk White footwear Flats,images\6308.jpg,True
28182,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Aviator Copper Sunglasses,images\28182.jpg,True
38310,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,I Dee Men Steel Frame Sunglasses,images\38310.jpg,True
15834,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Visudh Cream Printed Ethnic Kurta,images\15834.jpg,True
56961,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,images\56961.jpg,True
59929,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,images\59929.jpg,True
29262,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Ambition VII Logo White Sports Shoes,images\29262.jpg,True
23758,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Oakley Men White Fast Jacket Sunglasses,images\23758.jpg,True
32840,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Grendha Women Jola Cigana Blue Flats,images\32840.jpg,True
24925,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Top,images\24925.jpg,True
23932,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men White Advantage  Sports Shoes,images\23932.jpg,True
46599,Women,Footwear,Shoes,Heels,Tan,Summer,2012.0,Casual,Catwalk Women Tan Heels,images\46599.jpg,True
58691,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta,images\58691.jpg,True
1549,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Puma Men's Jiyu Slip On Sneaker,images\1549.jpg,True
1929,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Quechua Men's Lighweight Black Shoe,images\1929.jpg,True
4467,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Jago White Black Silver Shoe,images\4467.jpg,True
38328,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Hannah Montana Girls Pink Top,images\38328.jpg,True
42565,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mother Earth Women Green Top,images\42565.jpg,True
29068,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Black Handbag,images\29068.jpg,True
47017,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Shree Women Red Chevron Stripe Kurta,images\47017.jpg,True
23760,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men Fives Black Sunglasses,images\23760.jpg,True
28388,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Brown Sunglasses,images\28388.jpg,True
53417,Women,Apparel,Topwear,Kurtas,Teal,Fall,2012.0,Ethnic,Alma Women Teal Kurta,images\53417.jpg,True
56959,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Flats,images\56959.jpg,True
4655,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Desma Low White Pink Shoe,images\4655.jpg,True
40000,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,images\40000.jpg,True
24545,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Top,images\24545.jpg,True
59911,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Diva Women Cream Kurta,images\59911.jpg,True
18179,Girls,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Kids Girls Black Layer Top,images\18179.jpg,True
17131,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black Handbag,images\17131.jpg,True
23304,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Blue Printed Kurta,images\23304.jpg,True
51724,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Men Sunglasses AS232-C2,images\51724.jpg,True
35261,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Lee Women Jennifer White Top,images\35261.jpg,True
32878,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Allen Solly Woman Striped Orange Top,images\32878.jpg,True
40464,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Trofeo White Sports Shoes,images\40464.jpg,True
45324,Women,Footwear,Shoes,Heels,Pink,Summer,2016.0,Casual,Cobblerz Women Pink & White Wedges,images\45324.jpg,True
32276,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Vishudh Women Printed Olive Kurta,images\32276.jpg,True
10126,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Runtone Action White Sports Shoes,images\10126.jpg,True
40656,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Span Women Magenta Kurta,images\40656.jpg,True
1571,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Kalenji Men's Super Soft Sports Shoes,images\1571.jpg,True
3226,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Vesta Runner Black White Shoe,images\3226.jpg,True
6754,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Zoom Opener White Shoe,images\6754.jpg,True
26682,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Silly Point Black Sports Shoes,images\26682.jpg,True
28718,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,images\28718.jpg,True
19863,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Carlton White Running Sports Shoe,images\19863.jpg,True
39458,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,images\39458.jpg,True
50430,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Bag,images\50430.jpg,True
22010,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,images\22010.jpg,True
5541,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Mens Jordan Ptp'er White & Grey Shoes,images\5541.jpg,True
20323,Women,Apparel,Topwear,Kurtas,Black,Summer,2011.0,Ethnic,Mother Earth Women Printed Black Kurta,images\20323.jpg,True
4493,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's T-Effect III White Yellow Shoe,images\4493.jpg,True
33734,Women,Accessories,Bags,Handbags,Navy Blue,Winter,2012.0,Casual,Pieces Women Navy Blue Zaki Handbag,images\33734.jpg,True
19609,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Purple Top,images\19609.jpg,True
27106,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Aneri Women Shruti Yellow Kurta,images\27106.jpg,True
20111,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Diva Women Printed White Kurta,images\20111.jpg,True
44454,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals,images\44454.jpg,True
3219,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men's Ikonis Black Silver Shoe,images\3219.jpg,True
58696,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,ALayna Women Mustard Kurta,images\58696.jpg,True
32847,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Grendha Women Romance Beige Flats,images\32847.jpg,True
33995,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top,images\33995.jpg,True
24922,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,United Colors of Benetton Women White Top,images\24922.jpg,True
53870,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals,images\53870.jpg,True
19094,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Printed Blue Kurta,images\19094.jpg,True
26649,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Men TX-3 Grey & Blue Sports Shoes,images\26649.jpg,True
53428,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012.0,Ethnic,Alma Women Beige Printed Kurta,images\53428.jpg,True
56966,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,images\56966.jpg,True
29265,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Adizero Blue Sports Shoes,images\29265.jpg,True
47814,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,images\47814.jpg,True
28185,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,images\28185.jpg,True
30946,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Cambric Top,images\30946.jpg,True
47028,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2012.0,Ethnic,Shree Women Navy Blue Printed Kurta,images\47028.jpg,True
1916,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men's Game Point Shoes,images\1916.jpg,True
15833,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Visudh White Printed Ethnic Kurta,images\15833.jpg,True
33539,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Wrangler Women Maddy Black Top,images\33539.jpg,True
13902,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Esquire White Sports Shoes,images\13902.jpg,True
28343,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,images\28343.jpg,True
19636,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Top,images\19636.jpg,True
3689,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's Melbourne White Gravity Shoe,images\3689.jpg,True
48094,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,French Connection Women Violet Top,images\48094.jpg,True
28171,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Men Aviator Black Sunglasses,images\28171.jpg,True
39231,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Femella Women Peach Top,images\39231.jpg,True
11803,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Vishudh Women Cambric Black Kurtas,images\11803.jpg,True
58662,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Dark Pink Kurta,images\58662.jpg,True
39655,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,images\39655.jpg,True
21498,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Black Handbag,images\21498.jpg,True
53884,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Kiara Women White Handbag,images\53884.jpg,True
1788,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Court-White-Blue Shoe,images\1788.jpg,True
8437,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Jealous Gale Coral Top Grey Tops,images\8437.jpg,True
19060,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Aurelia Women Solid Red Kurta,images\19060.jpg,True
28727,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta,images\28727.jpg,True
10322,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Lambretta Black Green Handbags,images\10322.jpg,True
51712,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH213-C2,images\51712.jpg,True
42137,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Air Courtballistec White Sports Shoes,images\42137.jpg,True
46597,Women,Footwear,Shoes,Heels,Mushroom Brown,Summer,2016.0,Casual,Catwalk Women Mushroom Brown Heels,images\46597.jpg,True
17335,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,images\17335.jpg,True
10110,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Women Instant White Sports Shoes,images\10110.jpg,True
40660,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Span Women Multi Coloured Kurta,images\40660.jpg,True
32240,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Kurta,images\32240.jpg,True
56705,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Folklore Women Black & Red Kurta,images\56705.jpg,True
18719,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Arrow Women Zebra Grey Top,images\18719.jpg,True
42553,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Mother Earth Women Grey Kurta,images\42553.jpg,True
29862,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1025-207,images\29862.jpg,True
45776,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Remanika Women Red Top,images\45776.jpg,True
5583,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,ADIDAS Men Adistreet Lux Brown Shoe,images\5583.jpg,True
24741,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Murcia Women  Marron Handbag,images\24741.jpg,True
4663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Elroy Low Black & Brown Shoes,images\4663.jpg,True
